signal_date,entry_date,asset,headline_summary,sentiment_score,signal,entry_price,price_1d,price_3d,price_7d
2026-03-03,2026-03-04,BTC-USD,"Is Bitcoin's Second $70k Rejection A ""Buy The Dip"" Opportunity? | Shares of crypto-related companies are trading lower amid a drop in the price of Bitcoin as Middle East tensions weigh on risk assets. | Arthur Hayes: Bitcoin To $250,000 In 2026 And $750,000 In 2027 Because Trump Will 'Print Money' | Major Asset Classes: February 2026 Performance Review",-0.24223676323890686,🔴 SELL,68290.5625,70841.125,67272.59375,70204.8828125
2026-03-04,2026-03-05,BTC-USD,"Is Regulation Saving Crypto Or Centralizing It? Europe Builds Rules, America Attracts Capital",0.0,⚪ HOLD,72712.65625,68136.4921875,65969.78125,70493.4609375
2026-03-05,2026-03-06,BTC-USD,"MoneyMasters Podcast 3-5-26- Why Wall Street is Finally Buying into Crypto | Bitcoin Up 12% In 1 Week, Beats Gold For First Time In Months As ETFs Pour In $800 Million",0.47223958373069763,⚪ HOLD,70842.15625,67272.59375,68402.3828125,70968.265625
2026-03-06,2026-03-07,BTC-USD,Large NFP Miss And Oil Surge To $90 - A Stagflation Cocktail Ahead Of Weekend Risk,-0.45594725012779236,🔴 SELL,68136.6875,65969.78125,69926.921875,71214.625
2026-03-07,2026-03-08,BTC-USD,Market Brief: Is Bitcoin Approaching A Cycle Transition? | Weekly Commentary: Scorched Earth,0.0,⚪ HOLD,67272.5,68402.3828125,70204.8828125,72789.9140625
2026-03-09,2026-03-10,BTC-USD,Why Wall Street Is Finally Buying Into Crypto | Bitcoin Options Traders Eye Rebound As Volatility Hits Three-Year High,0.26506882905960083,⚪ HOLD,68402.71875,70204.8828125,70968.265625,73922.4765625
2026-03-11,2026-03-12,BTC-USD,Whale's Digital Asset View: Why Bitcoin Is Sold First In Risk Events,0.0,⚪ HOLD,70209.765625,70968.265625,72789.9140625,69912.7890625
2026-03-13,2026-03-14,BTC-USD,What Risk-Off? Bitcoin ETFs Just Checked Every Box For A Bull Market ― Officially,0.0,⚪ HOLD,70965.3828125,72789.9140625,73922.4765625,68711.5234375
2026-03-14,2026-03-15,BTC-USD,How Using Moving Averages To Make Allocation Changes Can Improve Risk Adjusted Returns | Weekly Commentary: At The Brink,0.4467702805995941,⚪ HOLD,71213.6796875,74861.0859375,71245.578125,67845.2109375
2026-03-16,2026-03-17,BTC-USD,"Bitcoin Morning Strength | Shares of crypto-related companies are trading higher amid ongoing volatility. The price of Bitcoin rose to almost $74,000. | Bitcoin: The Four-Year Cycle Is A Coincidence, And I'm Adding On The Weakness",0.3117424249649048,🟢 BUY,74855.296875,71245.578125,70522.5859375,70517.859375
2026-03-17,2026-03-18,BTC-USD,"The Biggest Bitcoin ETFs As Prices Hold At $71,000",0.0,⚪ HOLD,73936.8515625,69912.7890625,68711.5234375,71309.8828125
2026-03-18,2026-03-19,BTC-USD,Should You Bet on the Recent Rally in Bitcoin & Ethereum ETFs? | Shares of crypto-linked stocks are trading lower amid a drop in Bitcoin ahead of the Federal Reserve's interest-rate decision. The digital currency has experienced volatility in recent months.,-0.4838078022003174,🔴 SELL,71250.3515625,70522.5859375,67845.2109375,68791.625
2026-03-19,2026-03-20,BTC-USD,A Look Around Markets In A Scary Post-FOMC Morning - Market Outlook,0.0,⚪ HOLD,69911.53125,68711.5234375,70914.859375,66338.375
2026-03-20,2026-03-21,BTC-USD,"VanEck Mid-March 2026 Bitcoin ChainCheck | Market Brief: FOMC Recap, Nobody Knows",0.0,⚪ HOLD,70522.46875,67845.2109375,70517.859375,66319.6953125
2026-03-22,2026-03-23,BTC-USD,Whale's Insight: Strategy's $10B Preferred Stock Machine And The Global Rate Freeze,0.0,⚪ HOLD,67843.0,70517.859375,68791.625,66691.4453125
2026-03-24,2026-03-25,BTC-USD,Bitcoin: What's Really Happening Despite The Bear Market,0.0,⚪ HOLD,70520.046875,68791.625,66319.6953125,68078.5546875
2026-03-26,2026-03-27,BTC-USD,Bitcoin And Ethereum Outlook: Too Soon For A Crypto Bounce | Shares of crypto-linked companies are trading lower amid a drop in the price of Bitcoin.,-0.48421576619148254,🔴 SELL,68790.8359375,66319.6953125,66691.4453125,66931.1015625
2026-03-27,2026-03-28,BTC-USD,Shares of crypto-linked companies are trading lower amid a drop in the price of Bitcoin.,-0.9684315323829651,🔴 SELL,66338.5,65954.921875,68233.3125,67290.515625
2026-03-28,2026-03-29,BTC-USD,"Is a Bitcoin Price Drop Coming? Investors Pull $171M From ETFs in Biggest Outflow in Weeks | Weekly Commentary: Lacking A Good Scenario | Whale's Insight: A Macro-Driven Market With No Safe Haven, And No End To Volatility",-0.6056711673736572,🔴 SELL,66319.6953125,66691.4453125,68078.5546875,68981.8984375
2026-03-30,2026-03-31,BTC-USD,Shares of crypto-linked stocks are trading higher amid a rise in the price of Bitcoin.,0.9374034404754639,⚪ HOLD,66694.5859375,68078.5546875,66931.1015625,71940.703125
2026-03-31,2026-04-01,BTC-USD,Shares of crypto-related companies are trading higher amid a gain in the price of Bitcoin.,0.9402952194213867,⚪ HOLD,68232.890625,66888.5703125,67290.515625,71123.359375
2026-04-01,2026-04-02,BTC-USD,Major Asset Classes: March 2026 Performance Review,0.0,⚪ HOLD,68077.8984375,66931.1015625,68981.8984375,71767.828125
2026-04-02,2026-04-03,BTC-USD,"Cool Mara Riot, Part Two: Securities-Fraud Case Against South Florida Group Reverberates Through Additional Companies | Shares of crypto-related companies are trading lower as the price of Bitcoin comes under pressure with other risk assets.",-0.4832712709903717,🔴 SELL,66889.015625,67290.515625,68859.828125,72979.046875
2026-04-03,2026-04-04,BTC-USD,One Year Liberated,0.0,⚪ HOLD,66938.6484375,68981.8984375,71940.703125,73054.2734375
2026-04-04,2026-04-05,BTC-USD,"Weekly Commentary: A Squeeze, A Gambit, And A Z.1",0.0,⚪ HOLD,67291.1953125,68859.828125,71123.359375,70753.40625
2026-04-06,2026-04-07,BTC-USD,"Shares of crypto-related companies are trading higher amid a rise in Bitcoin. Investor optimism that a U.S.-Iran deal to resolve the conflict is fueling the digital currency's rally. | Shares of crypto-related companies are trading higher as Bitcoin rises above $69,000.",0.9290277659893036,🟢 BUY,68859.375,71123.359375,72979.046875,74181.609375
2026-04-07,2026-04-08,BTC-USD,"Shares of crypto-related companies are trading lower as Bitcoin falls below $69,000.",-0.9705647826194763,🔴 SELL,71950.1484375,71767.828125,73054.2734375,74805.078125
2026-04-08,2026-04-09,BTC-USD,Market Brief: BTC Miners Sell Billions To Pivot To AI As DATs Absorb The Supply,0.0,⚪ HOLD,71120.5703125,72979.046875,70753.40625,75152.1328125
2026-04-09,2026-04-10,BTC-USD,Bitcoin ETFs Bleed $94M While Polymarket Gives 43% Chance Of Positive Flows Today,0.8261106014251709,🟢 BUY,71774.3671875,73054.2734375,74484.640625,77126.875
2026-04-10,2026-04-11,BTC-USD,Bitcoin And Ethereum Outlook: Has Crypto Had Enough For A Rally?,0.0,⚪ HOLD,72976.125,70753.40625,74181.609375,75726.2109375
2026-04-11,2026-04-12,BTC-USD,Weekly Commentary: Unbelievable,0.0,⚪ HOLD,73056.046875,74484.640625,74805.078125,73856.3515625
2026-04-12,2026-04-13,BTC-USD,"Whale's Insight: BTC Outperforms Gold In Wartime, AI Tokens Lead Q1 Rotation",0.922884464263916,🟢 BUY,70757.6171875,74181.609375,75152.1328125,75872.5234375
2026-04-14,2026-04-15,BTC-USD,Q2 2026 Outlook: The Reset Is Your Entry Point,0.0,⚪ HOLD,74182.0234375,75152.1328125,75726.2109375,78203.1015625
2026-04-15,2026-04-16,BTC-USD,"Bitcoin's Price Outlook: Battles 75k Resistance As Bulls Eye Further Gains | Market Brief: Bitcoin Rebounds To $76K, 3 Scenarios For What Comes Next",0.3276287019252777,🟢 BUY,74810.875,77126.875,73856.3515625,78268.953125
2026-04-16,2026-04-17,BTC-USD,"Which Bitcoin ETF Wins: Grayscale’s Scale, ProShares’ Yield, or ARK’s Low Cost | Bitcoin ETFs Surge As Morgan Stanley Crosses $100M And Goldman Sachs Joins The Race",0.4417565166950226,🟢 BUY,75164.0390625,75726.2109375,75872.5234375,77455.3125
2026-04-17,2026-04-18,BTC-USD,"Shares of crypto-related companies are trading higher as a de-escalation in Middle East tensions, a weakening U.S. dollar and bets for more Fed easing help boost the price of Bitcoin.",0.9371635317802429,🟢 BUY,77136.046875,73856.3515625,76352.7734375,77612.015625
2026-04-20,2026-04-21,BTC-USD,Bitcoin's Price Outlook: Bitcoin Shrugs Off Sluggishness And Targets Recent Highs. Is $80000 A Possibility?,0.0,⚪ HOLD,75872.828125,78203.1015625,77455.3125,76350.671875
2026-04-22,2026-04-23,BTC-USD,Signs Of Life For Bitcoin | Shares of crypto-related companies are trading higher amid a rise in Bitcoin. The digital currency is experiencing strength after President Trump said he would extend a ceasefire with Iran.,0.7802270352840424,🟢 BUY,78203.875,77455.3125,78657.5390625,76304.3203125
2026-04-23,2026-04-24,BTC-USD,"Markets Are Stuck In The Waiting For U.S.-Iran Talks | Bitcoin And Ethereum Outlook - Cryptos Break Out Of Bear Trends, But Will It Continue",-0.4225539267063141,🔴 SELL,78263.8203125,77612.015625,77366.625,78179.0
2026-04-24,2026-04-25,BTC-USD,"Whale's Insight: If BTC's Top Was Pulled Forward, Why Not The Bottom?",0.0,⚪ HOLD,77457.2109375,78657.5390625,76350.671875,78657.25
2026-04-25,2026-04-26,BTC-USD,VanEck Mid-April 2026 Bitcoin ChainCheck | Should Bitcoin Be In Your Retirement Account? | Weekly Commentary: Warsh In His Own Words,0.0,⚪ HOLD,77613.1171875,77366.625,75776.1328125,78538.2265625
2026-04-29,2026-04-30,BTC-USD,Powell Vs. Bitcoin: Why Crypto ETFs Trade Like Tech Stocks On Fed Day,0.0,⚪ HOLD,75778.6328125,78179.0,78538.2265625,80009.9921875
2026-04-30,2026-05-01,BTC-USD,Bitcoin: Struggling Against Resistance In A High-Stakes Consolidation Phase,-0.5450009107589722,🔴 SELL,76305.0546875,78657.25,79827.90625,80186.765625
2026-05-01,2026-05-02,BTC-USD,"Major Asset Classes: April 2026 Performance Review | Whale's Insight: Every New Fed Chair, Every Bitcoin Crash",0.0,⚪ HOLD,78177.75,78538.2265625,80927.0546875,80664.3671875
2026-05-06,2026-05-07,BTC-USD,"Bitcoin Price Outlook: Why A Close Above $82,133 Is Needed To Resume The Bull Run | Bitcoin ETFs Have Fundamentally Shifted: Here’s Which 3 to Own Before Year-End | Two Monetary Assets Walk Into A Ratio | Breakout Time For Cryptos? Bitcoin At $80K; BTC And ETH Technical Outlook",0.12296930700540543,⚪ HOLD,81428.8515625,80186.765625,82138.9296875,81051.25
2026-05-07,2026-05-08,BTC-USD,"GBTC: Structurally Inferior To Peers | Morgan Stanley’s $269M Spot Bitcoin ETF Bet: Why Wall Street is Buying Even if Your Advisor Isn’t | Cryptoassets At A Crossroads: Volatility, Adoption, And Changing Investor Perspectives",-0.2986842393875122,🔴 SELL,80009.625,80664.3671875,81728.296875,79065.6796875
2026-05-09,2026-05-10,BTC-USD,Weekly Commentary: Rapscallions Crowding Out,0.0,⚪ HOLD,80665.609375,81728.296875,79277.1171875,77429.3515625
2026-05-10,2026-05-11,BTC-USD,Whale's Insight: Will Strategy Sell Bitcoin? Q1 2026 Earnings Highlights,0.0,⚪ HOLD,82139.046875,80477.4921875,81051.25,76954.171875
2026-05-11,2026-05-12,BTC-USD,Bitcoin ETFs Just Had Their Biggest Buying Wave Of 2026,0.0,⚪ HOLD,81725.3515625,79277.1171875,79065.6796875,76750.90625
2026-05-13,2026-05-14,BTC-USD,Market Brief: Will The SpaceX IPO Pop The U.S. Stock Bubble?,0.0,⚪ HOLD,79276.9453125,79065.6796875,77429.3515625,77539.171875
2026-05-15,2026-05-16,BTC-USD,"Bitcoin Holds The Recovery Zone, But The Options Tape Is Still Too Thin To Call A New Regime",-0.5839844942092896,🔴 SELL,79066.0,77429.3515625,76750.90625,76673.3671875
2026-05-16,2026-05-17,BTC-USD,Markets Weekly Outlook: The Kevin Warsh Repricing And Inflation Points | Weekly Commentary: Bonds Bludgeoned,-0.29170235991477966,🔴 SELL,78133.5859375,76954.171875,77457.7734375,76981.125
2026-05-19,2026-05-20,BTC-USD,MSBT: There's A New Kid On The Block,0.0,⚪ HOLD,76749.453125,77539.171875,76673.3671875,74344.703125
2026-05-20,2026-05-21,BTC-USD,Whale's Insight: U.S. Equities Rally To ATH - Why Hasn't Bitcoin Followed?,0.0,⚪ HOLD,77462.5078125,75488.2421875,76981.125,73536.5546875
2026-05-21,2026-05-22,BTC-USD,Market Brief: Bitcoin's Last Dip? What The Money Is Telling Us,0.0,⚪ HOLD,77538.1171875,76673.3671875,77279.9296875,73372.5234375
2026-05-22,2026-05-23,BTC-USD,Bitcoin And Ethereum Technical Outlook: Cryptos Pulled Back But Sentiment Rebounds - Opportunity?,0.42413777112960815,⚪ HOLD,75488.3125,76981.125,75825.734375,73754.8359375
2026-05-23,2026-05-24,BTC-USD,Weekly Commentary: The Warsh Fed | VanEck Mid-May 2026 Bitcoin ChainCheck,0.0,⚪ HOLD,76670.65625,77279.9296875,74344.703125,73579.6875
2026-05-24,2026-05-25,BTC-USD,A Final Path To Peace? Markets Weekly Outlook | A $100 Billion Liquidity Drain May Hit Markets This Week,-0.4452354311943054,🔴 SELL,76981.125,75825.734375,73536.5546875,71319.7734375
2026-05-25,2026-05-26,BTC-USD,Whale's Insight: The Bond Market Just Broke - Where Does That Leave Bitcoin?,0.0,⚪ HOLD,77280.125,74344.703125,73372.5234375,66703.65625
2026-05-26,2026-05-27,BTC-USD,Bitcoin And Ethereum Technical Outlook: Cryptos Fail To Generate Momentum Continuous Confusion,-0.8360666632652283,🔴 SELL,75825.3046875,73536.5546875,73754.8359375,64014.3671875
2026-05-27,2026-05-28,BTC-USD,"FBTC Holds $12 Billion in Bitcoin But Spot ETF Holders Pay Ordinary Income Tax on Forced Distributions Most Have Never Considered | Bitcoin Drops Below $76,000 And Enters Correction Phase",-0.4714519679546356,🔴 SELL,74339.5703125,73372.5234375,73579.6875,63801.57421875
2026-05-28,2026-05-29,BTC-USD,BlackRock's IBIT Bitcoin ETF Sees $527 Million Outflow: What Is Going On? | Market Brief: Why Japan's Rate Hike Could Hit Crypto And Nvidia At Once,-0.34460341930389404,🔴 SELL,73537.03125,73754.8359375,71319.7734375,60922.66796875
2026-05-29,2026-05-30,BTC-USD,"Morgan Stanley discloses Bitcoin, XRP, SOL holdings",0.0,⚪ HOLD,73370.8515625,73579.6875,66703.65625,60867.4140625
2026-05-30,2026-05-31,BTC-USD,"Weekly Commentary: Party Like It's 1999, 1996 And 2007 | Week-In-Review: Market Moves, AI Momentum, And What's Next",0.0,⚪ HOLD,73753.75,71319.7734375,64014.3671875,63239.51953125
2026-06-01,2026-06-02,BTC-USD,Major Asset Classes: May 2026 Performance Review,0.0,⚪ HOLD,71321.03125,64014.3671875,60922.66796875,61643.78125
2026-06-03,2026-06-04,BTC-USD,Bitcoin Potential Near-Term Bullish Reversal Emerging From The Sub-$70K Plunge | Market Brief: What Is Strategy Afraid Of? The 'Never Sell' Myth Shattered,0.4638916850090027,⚪ HOLD,64020.0703125,60922.66796875,63239.51953125,63561.0546875
2026-06-05,2026-06-06,BTC-USD,"Bitcoin Deepens Losses - Crypto Market Under Pressure | Bitcoin's Most Bullish Technical Signal Meets Crypto's Biggest Regulatory Catalyst | Bitcoin's Sharp Fall Is On Schedule, Not Off The Rails",-0.13640135526657104,⚪ HOLD,60924.4765625,63239.51953125,61643.78125,64421.32421875
2026-06-08,2026-06-09,BTC-USD,Bitcoin Cut In Half | Whale's Insight: Bitcoin's Liquidity Trap: Will ETF Outflows And SpaceX IPO Push BTC Lower?,-0.7509143948554993,🔴 SELL,63092.890625,61449.2890625,63543.19921875,65600.640625
2026-06-10,2026-06-11,BTC-USD,Market Shifts From Risk On To Risk Off,0.0,⚪ HOLD,61448.87890625,63543.19921875,65710.3984375,62896.47265625
2026-06-11,2026-06-12,BTC-USD,The AP Mechanisms That Crashed Bitcoin And Ethereum ETFs Are Now Set Up To Reverse,0.0,⚪ HOLD,63547.44140625,64421.32421875,66289.5,63540.8359375
2026-06-13,2026-06-14,BTC-USD,"Weekly Commentary: SpaceX And A Z.1 (Q1 2026) | Whale's Insight: Bitcoin Near The Cycle Floor: Buy The Dip, Or Wait For Capitulation?",0.0,⚪ HOLD,64420.16796875,66289.5,64418.4453125,63237.5390625
2026-06-18,2026-06-19,BTC-USD,Market Brief: Can The World Cup Create Billions For Crypto Markets?,0.0,⚪ HOLD,62897.515625,64239.67578125,63952.10546875,60016.4296875
2026-06-20,2026-06-21,BTC-USD,Weekly Commentary: Warsh's Regime Change | GBTC’s 1.50% Fee Is Subtly Costing You Thousands Every Decade,0.0,⚪ HOLD,64242.32421875,63952.10546875,60995.1328125,59532.33984375
2026-06-22,2026-06-23,BTC-USD,"Is Tokenization The Next Evolution Of Global Financial Market Infrastructure? Ft. Rob Goldstein, COO Of BlackRock",0.0,⚪ HOLD,63952.79296875,60995.1328125,60016.4296875,58558.859375
2026-06-25,2026-06-26,BTC-USD,"Bitcoin Plunges Below $60,000 For The Second Straight Day: What Is Going On?",-0.9323087930679321,🔴 SELL,59712.0546875,59940.09765625,60138.37890625,62544.19921875
2026-06-27,2026-06-28,BTC-USD,Whale's Insight: STRC -25% In Freefall: Will It Detonate Bitcoin's Bottom? | Weekly Commentary: The Treasury Secretary And The Maestro | Bitcoin Gets A 50% Buzz Cut,0.21617990732192993,⚪ HOLD,59940.3515625,60138.37890625,60003.7578125,63547.8828125
2026-07-01,2026-07-02,BTC-USD,"CNBC Halftime Report Final Trades: Amazon, CRH PLC, Alphabet Class A, iShares Bitcoin Trust | Trump discloses over $1.4 billion in crypto income in 2025 filing | Major Asset Classes: June 2026 Performance Review",0.0,⚪ HOLD,60004.76953125,62544.19921875,63547.8828125,63193.1484375
2026-07-04,2026-07-05,BTC-USD,Weekly Commentary: Our Semiquincentennial Gilded Age,0.0,⚪ HOLD,63089.05859375,63995.015625,62257.57421875,63758.21875
2026-07-06,2026-07-07,BTC-USD,Is the Bitcoin ETF Boom Losing Momentum? | Bitcoin: One More Flush Before The Bottom,-0.4771324694156647,🔴 SELL,63994.59765625,62257.57421875,64127.140625,64956.11328125
2026-07-08,2026-07-09,BTC-USD,Cryptocurrencies: Bitcoin Back Above $60K | Cryptocurrency Theft Is Rising—Are Crypto Holders Losing Confidence?,-0.05484887957572937,⚪ HOLD,62257.31640625,64127.140625,63758.21875,63789.28125
2026-07-09,2026-07-10,BTC-USD,Beyond ETFs: How Derivatives And Tokenization Are Reshaping Crypto | Strategy: A Good Pivot To Get Through The Bitcoin Winter | Bitcoin Sentiment Is Dire,0.0,⚪ HOLD,63194.359375,63802.02734375,62239.12109375,63899.4609375
2026-07-11,2026-07-12,BTC-USD,Weekly Commentary: Currency Pegs And Carry Trades,0.0,⚪ HOLD,63791.40234375,62239.12109375,64712.375,64690.8046875
2026-07-12,2026-07-13,BTC-USD,"Trump urges Senate to pass crypto bill in honor of Lindsey Graham | Lamine Yamal turns 19 as Spain faces France in World Cup semifinal, and fan tokens are watching | Trump Urges Senate To Pass Crypto Bill Honoring Lindsey Graham | $HOPPY Brings an Early Matt Furie Frog Character Into the Crypto Spotlight | Bitcoin mining activity rises in Ethiopia as country becomes unlikely crypto powerhouse",0.2769350051879883,⚪ HOLD,63757.171875,64956.11328125,63789.28125,65230.02734375
2026-07-13,2026-07-14,BTC-USD,"Market Brief: A Pivotal Week For Bitcoin, Gold, And Silver",0.0,⚪ HOLD,62238.5859375,64712.375,63899.4609375,66505.125
2026-07-14,2026-07-15,BTC-USD,Shares of crypto-linked companies are trading higher amid a rise in Bitcoin after weaker-than-expected June inflation data reduced expectations that the Federal Reserve would hike interest rates this year. The prospect of a less restrictive monetary policy may support demand for risk assets.,0.9373741149902344,🟢 BUY,64959.80859375,63789.28125,64796.6015625,66100.796875
2026-07-15,2026-07-16,BTC-USD,A Concerning Development For Bitcoin: Extended Chain Split,0.0,⚪ HOLD,64713.296875,63899.4609375,64690.8046875,65044.8125
2026-07-16,2026-07-17,BTC-USD,"Ethics Battle Freezes Clarity Act Ahead of Senate Recess | 'The View' co-host lauds Hunter Biden as 'riveting' after podcast sit-down, calls him 'biggest troll' | Predictions For Bitcoin’s Price Bottom Roll In, Here Are The Most Notable Ones | Detailed analysis revealing the potential of jet4bet app for mobile gaming enthusiasts | Two Nigerians, one other jailed in UK for £4m crypto fraud",-0.3080295205116272,🔴 SELL,63789.91015625,64796.6015625,65230.02734375,64098.49609375
2026-07-17,2026-07-18,BTC-USD,"Where To Invest Now In AI, Biotech, Small Caps, And Gold | Market Brief: Warsh Won't Bless The Cool CPI, But Bitcoin And Gold Surge Anyway",0.0,⚪ HOLD,63899.1796875,64690.8046875,66505.125,64311.8125
2026-07-18,2026-07-19,BTC-USD,"Whale's Insight: Bitcoin's CPI Rally Is Fake, Built On Borrowed Money | Weekly Commentary: Sloppy",-0.3715629279613495,🔴 SELL,64799.27734375,65230.02734375,66100.796875,65340.30078125
2026-07-19,2026-07-20,BTC-USD,"Why Mara Holdings Stock Crushed the Market on Monday | Rosen Law Firm Encourages FLOW Cryptocurrency Investors to Inquire About Securities Class Action Investigation | EXCLUSIVE: Bill Cosby Faces Sweeping Financial Assets Probe as $60Million Judgment Creditor Seeks Disgraced Comic's Bank Accounts, Royalties and More | Hackers steal $23.7 million in crypto from Ostium in off-chain attack | My falling-out with the rationalist community",-0.5966033339500427,🔴 SELL,64684.41796875,66505.125,65044.8125,63724.8984375
2026-07-20,2026-07-21,BTC-USD,Who Takes the Bitcoin Baton After Strategy? Bitwise CIO Matt Hougan Names the 'Final Boss',0.0,⚪ HOLD,65228.87109375,66100.796875,64098.49609375,63871.36328125
2026-07-21,2026-07-22,BTC-USD,VanEck Mid-July 2026 Bitcoin ChainCheck | Sam Altman-Linked Worldcoin Surges After Grayscale Files for First US Spot ETF,0.2831907570362091,🟢 BUY,66506.7890625,65044.8125,64311.8125,63908.16796875
2026-07-22,2026-07-23,BTC-USD,Cryptocurrencies: Bitcoin Climbs To 7-Week High,0.9348083138465881,🟢 BUY,66100.1328125,64098.49609375,65340.30078125,64725.30859375
2026-07-23,2026-07-24,BTC-USD,Bitcoin Drops From 5-Week High As Geopolitical Risk Tests Renewed ETF Demand,-0.889064610004425,🔴 SELL,65044.95703125,64311.8125,63724.8984375,
2026-07-24,2026-07-25,BTC-USD,"Things Are Getting Interesting In Macro Kingdom | GBTC: The Last Grayscale Trust Without A Yield Story | Market Brief: BIP-110, What It Means For Bitcoin Investors",0.0,⚪ HOLD,64098.4921875,65340.30078125,63871.36328125,
2026-07-25,2026-07-26,BTC-USD,Weekly Commentary: Bond Yield Breakout,0.0,⚪ HOLD,64311.78515625,63724.8984375,63908.16796875,
2026-07-26,2026-07-27,BTC-USD,"Savannah Guthrie Posts New Plea To Mom’s Captors: ‘Tell Us Where To Look For Her’ | Coinbase CEO Brian Armstrong Once Advised People to Build a Powerful Vision of the Change They Seek: 'Start With Something You Feel in Your Bones' | Last day for Americans to claim up to $5,000 from data breach settlement | New York AG warns CLARITY Act could weaken state crypto enforcement | Claude AI chats exposed on Google search, including crypto wallet keys",-0.19169530868530274,⚪ HOLD,65340.58984375,63871.36328125,64725.30859375,
2026-07-27,2026-07-28,BTC-USD,Crypto hedge fund manager gets 37 months in prison for tax evasion after renouncing US citizenship | Hoskinson Says Cardano Could Unlock Bitcoin’s Next Major Growth Opportunity | Every Major College Jersey Patch Deal So Far | firipy 1.2.0 | Stocks Settle Mostly Higher on Positive Earnings Results,0.2152677059173584,🟢 BUY,63723.48828125,63908.16796875,,
2026-07-28,2026-07-29,BTC-USD,"FBTC: Self-Custody Was The Pitch, Now There's A Backup Plan Nobody Explained",0.0,⚪ HOLD,63871.39453125,64725.30859375,,
2026-07-29,2026-07-30,BTC-USD,"Penn State Claims Fundraising Record Amid Massive Athletics Changes | Trump admin pressures law enforcement groups to support controversial cryptocurrency legislation | Strategy aims to surpass Berkshire Hathaway, says Michael Saylor | Researchers Expose Flying Eagle Criminal Ecosystem Behind Fake Chinese Police App | Coinbase shares slide as revenue and earnings miss despite record market share",-0.1162500262260437,⚪ HOLD,63908.625,,,
